sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status
APPL-00003703,2024-10-26,2024,Q4,October,Hong Kong,Asia,Central,Magic Trackpad,Accessories,N/A,Black,136.14,0,5,136.14,680.7,HKD,7.82,5323.07,Apple Store,Gift Card,Individual,25–34,N/A,3.8,Kept
APPL-00003704,2024-10-30,2024,Q4,October,Hong Kong,Asia,Central,iMac 24-inch (M3),Mac,512 GB SSD,Gold,1224.46,0,4,1224.46,4897.84,HKD,7.82,38301.11,Third-Party Retailer,Cash,Individual,35–44,N/A,3.9,Kept
APPL-00003705,2024-12-18,2024,Q4,December,Hong Kong,Asia,Central,iPhone 13 Pro Max,iPhone,512 GB,Midnight,1086.9,15,2,923.87,1847.74,HKD,7.82,14449.33,Corporate / B2B,Credit Card,Government,45–54,Other,4.5,Kept
APPL-00003706,2022-02-03,2022,Q1,February,Hong Kong,Asia,Kowloon,MacBook Pro 16-inch (M3 Pro),Mac,1 TB SSD,Gold,2425.26,0,1,2425.26,2425.26,HKD,7.82,18965.53,Authorized Reseller,Credit Card,Business,55+,N/A,3.9,Kept
APPL-00003707,2022-03-07,2022,Q1,March,Hong Kong,Asia,Kowloon,Apple Pencil (1st Gen),Accessories,N/A,White,91.34,15,2,77.64,155.28,HKD,7.82,1214.29,Corporate / B2B,Net Banking,Government,45–54,N/A,3.7,Kept
APPL-00003708,2022-03-16,2022,Q1,March,Hong Kong,Asia,Kowloon,Apple Watch SE (2nd Gen),Apple Watch,N/A,Black Titanium,245.79,7,2,228.58,457.16,HKD,7.82,3574.99,Authorized Reseller,Net Banking,Business,55+,N/A,4.1,Kept
APPL-00003709,2022-03-28,2022,Q1,March,Hong Kong,Asia,Kowloon,Magic Keyboard,Accessories,N/A,Black,100.07,2,2,98.07,196.14,HKD,7.82,1533.81,Corporate / B2B,EMI / Installment,Education,55+,N/A,4.3,Returned
APPL-00003710,2022-03-29,2022,Q1,March,Hong Kong,Asia,Kowloon,iPhone 15,iPhone,256 GB,Green,773.66,10,1,696.29,696.29,HKD,7.82,5444.99,Apple Store,Debit Card,Business,55+,iOS 15,3.3,Kept
APPL-00003711,2022-04-23,2022,Q2,April,Hong Kong,Asia,Kowloon,HomePod (2nd Gen),Accessories,N/A,Space Gray,311.1,5,3,295.55,886.65,HKD,7.82,6933.6,Apple Store,Gift Card,Education,25–34,N/A,,Kept
APPL-00003712,2022-05-25,2022,Q2,May,Hong Kong,Asia,Kowloon,Mac mini (M2),Mac,512 GB SSD,Silver,606.87,3,4,588.66,2354.64,HKD,7.82,18413.28,Third-Party Retailer,Apple Pay,Government,35–44,N/A,4.0,Kept
APPL-00003713,2022-06-11,2022,Q2,June,Hong Kong,Asia,Kowloon,iPad Air (M1),iPad,1 TB,Gold,561.48,0,3,561.48,1684.44,HKD,7.82,13172.32,Corporate / B2B,Credit Card,Government,35–44,N/A,,Kept
APPL-00003714,2022-06-21,2022,Q2,June,Hong Kong,Asia,Kowloon,Mac Pro (M2 Ultra),Mac,2 TB SSD,Space Gray,7305.54,3,1,7086.37,7086.37,HKD,7.82,55415.41,Authorized Reseller,Gift Card,Education,35–44,N/A,4.3,Kept
APPL-00003715,2022-07-13,2022,Q3,July,Hong Kong,Asia,Kowloon,iPad (10th Generation),iPad,512 GB,Blue,458.95,10,1,413.06,413.06,HKD,7.82,3230.13,Online (Apple.com),EMI / Installment,Business,25–34,N/A,4.6,Kept
APPL-00003716,2022-12-12,2022,Q4,December,Hong Kong,Asia,Kowloon,Mac mini (M2),Mac,2 TB SSD,Silver,567.01,0,2,567.01,1134.02,HKD,7.82,8868.04,Carrier Store,Apple Pay,Individual,18–24,N/A,3.3,Kept
APPL-00003717,2022-12-25,2022,Q4,December,Hong Kong,Asia,Kowloon,iPhone 14 Plus,iPhone,256 GB,Natural Titanium,852.53,15,1,724.65,724.65,HKD,7.82,5666.76,Third-Party Retailer,Apple Pay,Business,25–34,iOS 15,4.7,Kept
APPL-00003718,2023-01-03,2023,Q1,January,Hong Kong,Asia,Kowloon,Mac Pro (M2 Ultra),Mac,2 TB SSD,Gold,7171.68,0,1,7171.68,7171.68,HKD,7.82,56082.54,Corporate / B2B,Debit Card,Business,25–34,N/A,,Kept
APPL-00003719,2023-02-25,2023,Q1,February,Hong Kong,Asia,Kowloon,iPad Air (M1),iPad,128 GB,Blue,619.43,10,2,557.49,1114.98,HKD,7.82,8719.14,Corporate / B2B,EMI / Installment,Individual,45–54,N/A,,Kept
APPL-00003720,2023-03-06,2023,Q1,March,Hong Kong,Asia,Kowloon,iPhone 15 Pro,iPhone,64 GB,Green,955.16,5,2,907.4,1814.8,HKD,7.82,14191.74,Apple Store,Net Banking,Education,18–24,iOS 16,3.8,Kept
APPL-00003721,2023-03-13,2023,Q1,March,Hong Kong,Asia,Kowloon,iPad Air (M1),iPad,2 TB,Starlight,631.3,15,1,536.6,536.6,HKD,7.82,4196.21,Carrier Store,Credit Card,Government,25–34,N/A,,Kept
APPL-00003722,2023-03-14,2023,Q1,March,Hong Kong,Asia,Kowloon,iPhone 13 Pro,iPhone,256 GB,Midnight,881.31,0,4,881.31,3525.24,HKD,7.82,27567.38,Apple Store,Net Banking,Government,45–54,Android,5.0,Exchanged
APPL-00003723,2023-03-17,2023,Q1,March,Hong Kong,Asia,Kowloon,MacBook Air 15-inch (M2),Mac,2 TB SSD,Space Gray,1239.89,10,2,1115.9,2231.8,HKD,7.82,17452.68,Corporate / B2B,Net Banking,Government,35–44,N/A,4.4,Kept
APPL-00003724,2023-04-04,2023,Q2,April,Hong Kong,Asia,Kowloon,AirPods (2nd Gen),AirPods,N/A,White,134.43,0,1,134.43,134.43,HKD,7.82,1051.24,Third-Party Retailer,Debit Card,Government,18–24,N/A,4.5,Kept
APPL-00003725,2023-05-31,2023,Q2,May,Hong Kong,Asia,Kowloon,HomePod (2nd Gen),Accessories,N/A,Black,313.02,0,1,313.02,313.02,HKD,7.82,2447.82,Apple Store,Apple Pay,Individual,35–44,N/A,3.3,Kept
APPL-00003726,2023-06-23,2023,Q2,June,Hong Kong,Asia,Kowloon,HomePod mini,Accessories,N/A,Black,98.52,0,1,98.52,98.52,HKD,7.82,770.43,Carrier Store,EMI / Installment,Education,35–44,N/A,,Kept
APPL-00003727,2023-09-02,2023,Q3,September,Hong Kong,Asia,Kowloon,Apple Watch SE (2nd Gen),Apple Watch,N/A,Product Red,267.64,3,1,259.61,259.61,HKD,7.82,2030.15,Third-Party Retailer,Credit Card,Business,25–34,N/A,4.4,Returned
APPL-00003728,2023-10-03,2023,Q4,October,Hong Kong,Asia,Kowloon,MacBook Air 15-inch (M2),Mac,2 TB SSD,Midnight,1234.69,7,1,1148.26,1148.26,HKD,7.82,8979.39,Online (Apple.com),Apple Pay,Business,55+,N/A,3.3,Kept
APPL-00003729,2023-10-29,2023,Q4,October,Hong Kong,Asia,Kowloon,iPhone 13 Pro Max,iPhone,64 GB,Silver,1161.49,0,2,1161.49,2322.98,HKD,7.82,18165.7,Third-Party Retailer,Credit Card,Government,25–34,iOS 16,,Kept
APPL-00003730,2023-11-23,2023,Q4,November,Hong Kong,Asia,Kowloon,Apple Watch Series 9,Apple Watch,N/A,Midnight,404.75,7,2,376.42,752.84,HKD,7.82,5887.21,Online (Apple.com),Debit Card,Individual,45–54,N/A,4.7,Kept
APPL-00003731,2024-04-10,2024,Q2,April,Hong Kong,Asia,Kowloon,Mac Pro (M2 Ultra),Mac,256 GB SSD,Space Gray,7441.19,0,8,7441.19,59529.52,HKD,7.82,465520.85,Authorized Reseller,Apple Pay,Business,45–54,N/A,4.3,Kept
APPL-00003732,2024-05-09,2024,Q2,May,Hong Kong,Asia,Kowloon,iPhone 14 Plus,iPhone,1 TB,Midnight,895.99,0,1,895.99,895.99,HKD,7.82,7006.64,Authorized Reseller,Debit Card,Education,55+,Android,,Exchanged
APPL-00003733,2024-06-30,2024,Q2,June,Hong Kong,Asia,Kowloon,Mac Pro (M2 Ultra),Mac,1 TB SSD,Space Gray,7551.01,0,2,7551.01,15102.02,HKD,7.82,118097.8,Apple Store,Cash,Education,25–34,N/A,4.3,Kept
APPL-00003734,2024-07-08,2024,Q3,July,Hong Kong,Asia,Kowloon,MacBook Pro 16-inch (M3 Pro),Mac,2 TB SSD,Space Gray,2691.03,15,1,2287.38,2287.38,HKD,7.82,17887.31,Authorized Reseller,Apple Pay,Education,25–34,N/A,3.4,Kept
APPL-00003735,2024-08-01,2024,Q3,August,Hong Kong,Asia,Kowloon,iPhone 14 Plus,iPhone,1 TB,Black,853.98,0,1,853.98,853.98,HKD,7.82,6678.12,Authorized Reseller,Apple Pay,Individual,55+,iOS 15,3.4,Kept
APPL-00003736,2024-08-03,2024,Q3,August,Hong Kong,Asia,Kowloon,Apple Watch Series 9,Apple Watch,N/A,Black Titanium,412.02,7,1,383.18,383.18,HKD,7.82,2996.47,Carrier Store,Net Banking,Business,55+,N/A,,Kept
APPL-00003737,2024-08-26,2024,Q3,August,Hong Kong,Asia,Kowloon,iPhone 15,iPhone,512 GB,Silver,761.51,2,1,746.28,746.28,HKD,7.82,5835.91,Online (Apple.com),Gift Card,Individual,35–44,New User,3.9,Kept
APPL-00003738,2024-09-10,2024,Q3,September,Hong Kong,Asia,Kowloon,iPhone 13 Pro Max,iPhone,1 TB,Starlight,1048.44,7,5,975.05,4875.25,HKD,7.82,38124.46,Apple Store,Gift Card,Individual,25–34,iOS 16,,Kept
APPL-00003739,2024-10-06,2024,Q4,October,Hong Kong,Asia,Kowloon,HomePod mini,Accessories,N/A,White,96.18,0,2,96.18,192.36,HKD,7.82,1504.26,Authorized Reseller,Net Banking,Business,55+,N/A,3.8,Kept
APPL-00003740,2024-11-07,2024,Q4,November,Hong Kong,Asia,Kowloon,iPhone 13,iPhone,128 GB,Silver,739.07,7,4,687.34,2749.36,HKD,7.82,21500.0,Third-Party Retailer,Credit Card,Education,55+,New User,,Kept
APPL-00003741,2022-03-22,2022,Q1,March,Hong Kong,Asia,Mong Kok,iPhone 14 Pro Max,iPhone,256 GB,Black,949.65,10,1,854.68,854.68,HKD,7.82,6683.6,Authorized Reseller,Credit Card,Individual,55+,Other,4.2,Kept
APPL-00003742,2022-04-14,2022,Q2,April,Hong Kong,Asia,Mong Kok,Magic Mouse,Accessories,N/A,White,81.15,7,1,75.47,75.47,HKD,7.82,590.18,Apple Store,EMI / Installment,Education,45–54,N/A,,Kept
APPL-00003743,2022-04-25,2022,Q2,April,Hong Kong,Asia,Mong Kok,iPhone 13 Mini,iPhone,1 TB,Deep Purple,613.96,2,1,601.68,601.68,HKD,7.82,4705.14,Online (Apple.com),Net Banking,Individual,45–54,iOS 16,4.6,Kept
APPL-00003744,2022-06-08,2022,Q2,June,Hong Kong,Asia,Mong Kok,HomePod mini,Accessories,N/A,Black,104.07,2,4,101.99,407.96,HKD,7.82,3190.25,Authorized Reseller,Apple Pay,Business,45–54,N/A,,Kept
APPL-00003745,2022-06-19,2022,Q2,June,Hong Kong,Asia,Mong Kok,iPad (10th Generation),iPad,512 GB,Blue,439.31,15,1,373.41,373.41,HKD,7.82,2920.07,Authorized Reseller,Cash,Education,35–44,N/A,4.5,Kept
APPL-00003746,2022-06-27,2022,Q2,June,Hong Kong,Asia,Mong Kok,HomePod (2nd Gen),Accessories,N/A,White,302.41,2,2,296.36,592.72,HKD,7.82,4635.07,Online (Apple.com),Apple Pay,Government,18–24,N/A,4.0,Kept
APPL-00003747,2022-07-01,2022,Q3,July,Hong Kong,Asia,Mong Kok,iPhone 13 Pro Max,iPhone,64 GB,Silver,1034.93,5,4,983.18,3932.72,HKD,7.82,30753.87,Apple Store,Credit Card,Government,18–24,iOS 16,3.6,Kept
APPL-00003748,2022-07-04,2022,Q3,July,Hong Kong,Asia,Mong Kok,Apple Watch SE (2nd Gen),Apple Watch,N/A,Natural,239.17,7,1,222.43,222.43,HKD,7.82,1739.4,Authorized Reseller,Gift Card,Education,25–34,N/A,,Kept
APPL-00003749,2022-09-03,2022,Q3,September,Hong Kong,Asia,Mong Kok,iPad Mini (6th Gen),iPad,1 TB,Space Gray,538.89,0,2,538.89,1077.78,HKD,7.82,8428.24,Apple Store,Cash,Government,55+,N/A,4.8,Kept
APPL-00003750,2022-09-07,2022,Q3,September,Hong Kong,Asia,Mong Kok,Apple Pencil (2nd Gen),Accessories,N/A,Silver,134.32,0,1,134.32,134.32,HKD,7.82,1050.38,Third-Party Retailer,EMI / Installment,Education,18–24,N/A,3.1,Kept
APPL-00003751,2022-12-02,2022,Q4,December,Hong Kong,Asia,Mong Kok,HomePod (2nd Gen),Accessories,N/A,White,321.87,7,2,299.34,598.68,HKD,7.82,4681.68,Carrier Store,Apple Pay,Government,35–44,N/A,4.2,Kept
APPL-00003752,2023-02-28,2023,Q1,February,Hong Kong,Asia,Mong Kok,HomePod mini,Accessories,N/A,Silver,95.75,15,2,81.39,162.78,HKD,7.82,1272.94,Apple Store,Gift Card,Education,25–34,N/A,4.8,Exchanged
APPL-00003753,2023-03-15,2023,Q1,March,Hong Kong,Asia,Mong Kok,Apple Watch SE (2nd Gen),Apple Watch,N/A,Product Red,230.55,10,1,207.5,207.5,HKD,7.82,1622.65,Online (Apple.com),Net Banking,Individual,25–34,N/A,4.8,Kept
APPL-00003754,2023-03-26,2023,Q1,March,Hong Kong,Asia,Mong Kok,AirPods Max,AirPods,N/A,White,531.84,0,1,531.84,531.84,HKD,7.82,4158.99,Corporate / B2B,Cash,Business,25–34,N/A,,Kept
APPL-00003755,2023-04-26,2023,Q2,April,Hong Kong,Asia,Mong Kok,USB-C Woven Charge Cable,Accessories,N/A,Silver,29.69,10,1,26.72,26.72,HKD,7.82,208.95,Apple Store,Apple Pay,Business,18–24,N/A,3.1,Kept
APPL-00003756,2023-06-04,2023,Q2,June,Hong Kong,Asia,Mong Kok,iPhone 14 Pro,iPhone,256 GB,Natural Titanium,855.13,5,1,812.37,812.37,HKD,7.82,6352.73,Third-Party Retailer,Apple Pay,Business,55+,iOS 17,4.2,Exchanged
APPL-00003757,2023-09-03,2023,Q3,September,Hong Kong,Asia,Mong Kok,iPhone 14,iPhone,512 GB,Deep Purple,780.38,0,2,780.38,1560.76,HKD,7.82,12205.14,Corporate / B2B,EMI / Installment,Business,55+,Other,3.2,Exchanged
APPL-00003758,2023-10-10,2023,Q4,October,Hong Kong,Asia,Mong Kok,iPhone 13 Mini,iPhone,512 GB,Deep Purple,600.79,3,1,582.77,582.77,HKD,7.82,4557.26,Authorized Reseller,Debit Card,Individual,35–44,iOS 15,3.2,Kept
APPL-00003759,2023-12-15,2023,Q4,December,Hong Kong,Asia,Mong Kok,MacBook Air 15-inch (M2),Mac,2 TB SSD,Gold,1397.17,0,3,1397.17,4191.51,HKD,7.82,32777.61,Authorized Reseller,Net Banking,Government,25–34,N/A,4.8,Kept
APPL-00003760,2023-12-25,2023,Q4,December,Hong Kong,Asia,Mong Kok,Magic Keyboard,Accessories,N/A,Silver,94.91,10,1,85.42,85.42,HKD,7.82,667.98,Third-Party Retailer,Apple Pay,Government,18–24,N/A,4.9,Kept
APPL-00003761,2024-03-08,2024,Q1,March,Hong Kong,Asia,Mong Kok,Magic Mouse,Accessories,N/A,Black,73.02,0,4,73.02,292.08,HKD,7.82,2284.07,Online (Apple.com),Net Banking,Individual,55+,N/A,,Kept
APPL-00003762,2024-03-25,2024,Q1,March,Hong Kong,Asia,Mong Kok,iPhone 13 Mini,iPhone,64 GB,Black Titanium,602.35,15,1,512.0,512.0,HKD,7.82,4003.84,Authorized Reseller,Apple Pay,Government,55+,iOS 16,,Kept
APPL-00003763,2024-04-07,2024,Q2,April,Hong Kong,Asia,Mong Kok,iPhone 15 Plus,iPhone,512 GB,Starlight,948.16,5,1,900.75,900.75,HKD,7.82,7043.87,Online (Apple.com),Debit Card,Business,18–24,iOS 17,3.5,Kept
APPL-00003764,2024-05-18,2024,Q2,May,Hong Kong,Asia,Mong Kok,iPhone 15,iPhone,256 GB,Blue Titanium,840.1,0,3,840.1,2520.3,HKD,7.82,19708.75,Corporate / B2B,Debit Card,Individual,45–54,iOS 17,,Kept
APPL-00003765,2024-05-26,2024,Q2,May,Hong Kong,Asia,Mong Kok,iPhone 13,iPhone,128 GB,Green,722.66,5,1,686.53,686.53,HKD,7.82,5368.66,Online (Apple.com),Net Banking,Government,25–34,Android,3.7,Kept
APPL-00003766,2024-06-20,2024,Q2,June,Hong Kong,Asia,Mong Kok,iPad Pro 11-inch (M2),iPad,256 GB,Silver,817.91,0,1,817.91,817.91,HKD,7.82,6396.06,Apple Store,Gift Card,Government,45–54,N/A,4.1,Kept
APPL-00003767,2024-11-24,2024,Q4,November,Hong Kong,Asia,Mong Kok,iPad Mini (6th Gen),iPad,512 GB,Gold,517.42,10,1,465.68,465.68,HKD,7.82,3641.62,Corporate / B2B,EMI / Installment,Business,25–34,N/A,,Kept
APPL-00003768,2024-11-27,2024,Q4,November,Hong Kong,Asia,Mong Kok,iPad Pro 12.9-inch (M2),iPad,1 TB,Blue,1103.42,0,1,1103.42,1103.42,HKD,7.82,8628.74,Apple Store,Gift Card,Business,35–44,N/A,,Kept
APPL-00003769,2022-03-04,2022,Q1,March,Hong Kong,Asia,Sha Tin,Magic Trackpad,Accessories,N/A,Black,139.16,0,3,139.16,417.48,HKD,7.82,3264.69,Corporate / B2B,Net Banking,Government,18–24,N/A,,Kept
APPL-00003770,2022-03-18,2022,Q1,March,Hong Kong,Asia,Sha Tin,iPad Mini (6th Gen),iPad,2 TB,Starlight,538.74,5,1,511.8,511.8,HKD,7.82,4002.28,Carrier Store,Debit Card,Government,45–54,N/A,4.0,Kept
APPL-00003771,2022-03-27,2022,Q1,March,Hong Kong,Asia,Sha Tin,Mac Pro (M2 Ultra),Mac,2 TB SSD,Midnight,6624.41,0,1,6624.41,6624.41,HKD,7.82,51802.89,Corporate / B2B,Debit Card,Individual,45–54,N/A,4.6,Kept
APPL-00003772,2022-06-08,2022,Q2,June,Hong Kong,Asia,Sha Tin,MacBook Air 13-inch (M2),Mac,256 GB SSD,Gold,1118.92,0,3,1118.92,3356.76,HKD,7.82,26249.86,Authorized Reseller,EMI / Installment,Government,45–54,N/A,,Returned
APPL-00003773,2022-06-22,2022,Q2,June,Hong Kong,Asia,Sha Tin,iPhone 13,iPhone,1 TB,Deep Purple,670.84,10,2,603.76,1207.52,HKD,7.82,9442.81,Corporate / B2B,Credit Card,Education,25–34,New User,3.4,Kept
APPL-00003774,2022-06-25,2022,Q2,June,Hong Kong,Asia,Sha Tin,iPad Mini (6th Gen),iPad,256 GB,Starlight,502.05,0,5,502.05,2510.25,HKD,7.82,19630.16,Carrier Store,Cash,Government,35–44,N/A,3.7,Kept
APPL-00003775,2022-07-04,2022,Q3,July,Hong Kong,Asia,Sha Tin,AirPods (3rd Gen),AirPods,N/A,White,180.85,5,4,171.81,687.24,HKD,7.82,5374.22,Authorized Reseller,EMI / Installment,Education,35–44,N/A,3.2,Exchanged
APPL-00003776,2022-09-01,2022,Q3,September,Hong Kong,Asia,Sha Tin,Magic Keyboard,Accessories,N/A,Black,106.37,15,1,90.41,90.41,HKD,7.82,707.01,Authorized Reseller,Cash,Business,18–24,N/A,4.4,Returned
APPL-00003777,2022-10-01,2022,Q4,October,Hong Kong,Asia,Sha Tin,Mac Pro (M2 Ultra),Mac,2 TB SSD,Starlight,7200.43,0,1,7200.43,7200.43,HKD,7.82,56307.36,Apple Store,EMI / Installment,Business,35–44,N/A,3.3,Kept
APPL-00003778,2022-10-04,2022,Q4,October,Hong Kong,Asia,Sha Tin,HomePod mini,Accessories,N/A,Black,103.44,0,1,103.44,103.44,HKD,7.82,808.9,Corporate / B2B,Net Banking,Education,35–44,N/A,,Kept
APPL-00003779,2022-11-30,2022,Q4,November,Hong Kong,Asia,Sha Tin,Apple Watch Ultra 2,Apple Watch,N/A,Yellow,756.08,0,2,756.08,1512.16,HKD,7.82,11825.09,Apple Store,Net Banking,Individual,25–34,N/A,4.8,Kept
APPL-00003780,2022-12-28,2022,Q4,December,Hong Kong,Asia,Sha Tin,iPhone 13 Mini,iPhone,64 GB,White Titanium,586.15,15,3,498.23,1494.69,HKD,7.82,11688.48,Corporate / B2B,Net Banking,Individual,55+,iOS 17,,Kept
APPL-00003781,2023-05-14,2023,Q2,May,Hong Kong,Asia,Sha Tin,Apple Watch Series 8,Apple Watch,N/A,Yellow,304.29,0,1,304.29,304.29,HKD,7.82,2379.55,Apple Store,Credit Card,Individual,18–24,N/A,3.0,Kept
APPL-00003782,2023-06-14,2023,Q2,June,Hong Kong,Asia,Sha Tin,iPad Pro 12.9-inch (M2),iPad,512 GB,Silver,1053.1,10,4,947.79,3791.16,HKD,7.82,29646.87,Corporate / B2B,Debit Card,Education,55+,N/A,,Returned
APPL-00003783,2023-06-19,2023,Q2,June,Hong Kong,Asia,Sha Tin,iPhone 13,iPhone,256 GB,Yellow,738.25,3,2,716.1,1432.2,HKD,7.82,11199.8,Carrier Store,Apple Pay,Business,18–24,iOS 16,,Kept
APPL-00003784,2023-10-21,2023,Q4,October,Hong Kong,Asia,Sha Tin,HomePod (2nd Gen),Accessories,N/A,White,308.59,7,3,286.99,860.97,HKD,7.82,6732.79,Authorized Reseller,Gift Card,Government,45–54,N/A,,Kept
APPL-00003785,2023-10-21,2023,Q4,October,Hong Kong,Asia,Sha Tin,Apple Watch SE (2nd Gen),Apple Watch,N/A,Product Red,258.47,0,1,258.47,258.47,HKD,7.82,2021.24,Carrier Store,Debit Card,Government,18–24,N/A,4.9,Kept
APPL-00003786,2023-11-05,2023,Q4,November,Hong Kong,Asia,Sha Tin,Apple Watch SE (2nd Gen),Apple Watch,N/A,Starlight,239.93,0,3,239.93,719.79,HKD,7.82,5628.76,Carrier Store,EMI / Installment,Individual,45–54,N/A,,Kept
APPL-00003787,2023-11-19,2023,Q4,November,Hong Kong,Asia,Sha Tin,iPhone 13 Pro,iPhone,256 GB,White Titanium,946.81,3,2,918.41,1836.82,HKD,7.82,14363.93,Online (Apple.com),Apple Pay,Business,55+,Android,,Kept
APPL-00003788,2023-11-30,2023,Q4,November,Hong Kong,Asia,Sha Tin,iPhone 13 Pro Max,iPhone,64 GB,Deep Purple,1112.47,15,3,945.6,2836.8,HKD,7.82,22183.78,Apple Store,Gift Card,Business,55+,Android,,Kept
APPL-00003789,2023-12-06,2023,Q4,December,Hong Kong,Asia,Sha Tin,iPhone 15 Plus,iPhone,1 TB,Midnight,881.28,0,3,881.28,2643.84,HKD,7.82,20674.83,Online (Apple.com),Debit Card,Education,55+,iOS 17,,Kept
APPL-00003790,2023-12-24,2023,Q4,December,Hong Kong,Asia,Sha Tin,Apple Watch Series 8,Apple Watch,N/A,Silver,317.76,0,5,317.76,1588.8,HKD,7.82,12424.42,Carrier Store,Credit Card,Business,18–24,N/A,3.6,Returned
APPL-00003791,2024-02-12,2024,Q1,February,Hong Kong,Asia,Sha Tin,Apple Pencil (1st Gen),Accessories,N/A,Black,96.64,5,1,91.81,91.81,HKD,7.82,717.95,Corporate / B2B,Cash,Government,35–44,N/A,3.8,Kept
APPL-00003792,2024-03-02,2024,Q1,March,Hong Kong,Asia,Sha Tin,iPhone 14,iPhone,512 GB,White Titanium,854.77,0,2,854.77,1709.54,HKD,7.82,13368.6,Authorized Reseller,Net Banking,Government,25–34,iOS 16,3.6,Kept
APPL-00003793,2024-03-15,2024,Q1,March,Hong Kong,Asia,Sha Tin,Apple Pencil (1st Gen),Accessories,N/A,White,100.53,0,2,100.53,201.06,HKD,7.82,1572.29,Online (Apple.com),EMI / Installment,Business,25–34,N/A,4.7,Kept
APPL-00003794,2024-04-25,2024,Q2,April,Hong Kong,Asia,Sha Tin,MacBook Air 15-inch (M2),Mac,1 TB SSD,Gold,1280.53,5,1,1216.5,1216.5,HKD,7.82,9513.03,Third-Party Retailer,Cash,Education,45–54,N/A,3.3,Kept
APPL-00003795,2024-05-20,2024,Q2,May,Hong Kong,Asia,Sha Tin,HomePod mini,Accessories,N/A,White,100.01,0,1,100.01,100.01,HKD,7.82,782.08,Carrier Store,Credit Card,Education,55+,N/A,,Kept
APPL-00003796,2024-05-27,2024,Q2,May,Hong Kong,Asia,Sha Tin,iPhone 13,iPhone,128 GB,Silver,743.49,3,1,721.19,721.19,HKD,7.82,5639.71,Carrier Store,Credit Card,Individual,18–24,iOS 16,4.6,Kept
APPL-00003797,2024-07-08,2024,Q3,July,Hong Kong,Asia,Sha Tin,iPhone 13 Pro,iPhone,128 GB,Product Red,950.36,0,1,950.36,950.36,HKD,7.82,7431.82,Corporate / B2B,Net Banking,Business,35–44,iOS 16,,Kept
APPL-00003798,2024-07-12,2024,Q3,July,Hong Kong,Asia,Sha Tin,iPad Pro 11-inch (M2),iPad,512 GB,Space Gray,756.13,3,3,733.45,2200.35,HKD,7.82,17206.74,Apple Store,Credit Card,Individual,25–34,N/A,3.6,Kept
APPL-00003799,2024-08-11,2024,Q3,August,Hong Kong,Asia,Sha Tin,Apple Pencil (1st Gen),Accessories,N/A,Space Gray,94.61,5,1,89.88,89.88,HKD,7.82,702.86,Online (Apple.com),Credit Card,Government,25–34,N/A,3.7,Kept
APPL-00003800,2024-08-15,2024,Q3,August,Hong Kong,Asia,Sha Tin,Magic Keyboard,Accessories,N/A,Space Gray,103.31,0,4,103.31,413.24,HKD,7.82,3231.54,Carrier Store,Net Banking,Government,35–44,N/A,3.9,Kept
APPL-00003801,2024-08-17,2024,Q3,August,Hong Kong,Asia,Sha Tin,MacBook Pro 14-inch (M3),Mac,512 GB SSD,Silver,2028.28,2,1,1987.71,1987.71,HKD,7.82,15543.89,Carrier Store,Debit Card,Business,25–34,N/A,4.2,Returned
APPL-00003802,2024-08-24,2024,Q3,August,Hong Kong,Asia,Sha Tin,iPad Mini (6th Gen),iPad,1 TB,Silver,515.87,10,2,464.28,928.56,HKD,7.82,7261.34,Corporate / B2B,Credit Card,Education,18–24,N/A,3.2,Kept
APPL-00003803,2024-09-14,2024,Q3,September,Hong Kong,Asia,Sha Tin,iPhone 13,iPhone,1 TB,Yellow,697.58,0,1,697.58,697.58,HKD,7.82,5455.08,Apple Store,Net Banking,Business,35–44,iOS 17,4.4,Exchanged
APPL-00003804,2024-10-08,2024,Q4,October,Hong Kong,Asia,Sha Tin,MacBook Air 15-inch (M2),Mac,2 TB SSD,Space Gray,1254.2,10,5,1128.78,5643.9,HKD,7.82,44135.3,Third-Party Retailer,Credit Card,Business,18–24,N/A,3.1,Kept
APPL-00003805,2024-11-08,2024,Q4,November,Hong Kong,Asia,Sha Tin,iPhone 13 Mini,iPhone,128 GB,Black,577.14,0,3,577.14,1731.42,HKD,7.82,13539.7,Online (Apple.com),Credit Card,Individual,55+,Android,4.8,Kept
APPL-00003806,2024-12-05,2024,Q4,December,Hong Kong,Asia,Sha Tin,HomePod (2nd Gen),Accessories,N/A,Black,300.52,7,7,279.48,1956.36,HKD,7.82,15298.74,Corporate / B2B,Gift Card,Individual,35–44,N/A,,Kept
APPL-00003807,2022-01-09,2022,Q1,January,Hong Kong,Asia,Tsuen Wan,iPhone 13 Pro Max,iPhone,64 GB,Midnight,1142.55,0,1,1142.55,1142.55,HKD,7.82,8934.74,Apple Store,Gift Card,Individual,25–34,iOS 15,3.6,Kept
APPL-00003808,2022-03-11,2022,Q1,March,Hong Kong,Asia,Tsuen Wan,MagSafe Charger,Accessories,N/A,Black,41.16,0,1,41.16,41.16,HKD,7.82,321.87,Third-Party Retailer,Debit Card,Education,18–24,N/A,3.4,Kept
